Date Time, Water Level
2020-04-02 07:07,1.557
2020-04-02 07:08,1.554
2020-04-02 07:09,1.548
2020-04-02 07:10,1.548
2020-04-02 07:11,1.543
2020-04-02 07:12,
2020-04-02 07:13,1.539
2020-04-02 07:14,1.535
2020-04-02 07:15,1.533
2020-04-02 07:16,1.529
2020-04-02 07:17,1.525
2020-04-02 07:18,1.523
2020-04-02 07:19,1.520
2020-04-02 07:20,1.518
2020-04-02 07:21,1.515
2020-04-02 07:22,1.513
2020-04-02 07:23,1.510
2020-04-02 07:24,1.507
2020-04-02 07:25,1.506
2020-04-02 07:26,1.505
2020-04-02 07:27,1.503
2020-04-02 07:28,1.502
2020-04-02 07:29,1.502
2020-04-02 07:30,1.501
2020-04-02 07:31,1.501
2020-04-02 07:32,1.497
2020-04-02 07:33,1.500
2020-04-02 07:34,1.499
2020-04-02 07:35,1.498
2020-04-02 07:36,1.496
2020-04-02 07:37,1.497
2020-04-02 07:38,1.496
2020-04-02 07:39,1.494
2020-04-02 07:40,1.491
2020-04-02 07:41,1.490
2020-04-02 07:42,1.486
2020-04-02 07:43,1.485
2020-04-02 07:44,1.484
2020-04-02 07:45,1.481
2020-04-02 07:46,1.478
2020-04-02 07:47,1.475
2020-04-02 07:48,1.472
2020-04-02 07:49,1.466
2020-04-02 07:50,1.464
2020-04-02 07:51,1.460
2020-04-02 07:52,1.454
2020-04-02 07:53,1.451
2020-04-02 07:54,1.449
2020-04-02 07:55,1.444
2020-04-02 07:56,1.439
2020-04-02 07:57,1.437
2020-04-02 07:58,1.430
2020-04-02 07:59,1.423
2020-04-02 08:00,1.422
2020-04-02 08:01,1.415
2020-04-02 08:02,1.411
2020-04-02 08:03,1.406
2020-04-02 08:04,1.402
2020-04-02 08:05,1.398
2020-04-02 08:06,1.396
2020-04-02 08:07,1.390
2020-04-02 08:08,1.390
2020-04-02 08:09,1.383
2020-04-02 08:10,1.383
2020-04-02 08:11,1.379
2020-04-02 08:12,1.377
2020-04-02 08:13,1.374
2020-04-02 08:14,1.375
2020-04-02 08:15,1.372
2020-04-02 08:16,1.370
2020-04-02 08:17,1.369
2020-04-02 08:18,1.368
2020-04-02 08:19,1.368
2020-04-02 08:20,1.366
2020-04-02 08:21,1.366
2020-04-02 08:22,1.362
2020-04-02 08:23,1.361
2020-04-02 08:24,1.360
2020-04-02 08:25,1.358
2020-04-02 08:26,1.356
2020-04-02 08:27,1.354
2020-04-02 08:28,1.350
2020-04-02 08:29,1.347
2020-04-02 08:30,1.342
2020-04-02 08:31,1.338
2020-04-02 08:32,1.335
2020-04-02 08:33,1.331
2020-04-02 08:34,1.328
2020-04-02 08:35,1.323
2020-04-02 08:36,1.321
2020-04-02 08:37,1.317
2020-04-02 08:38,1.311
2020-04-02 08:39,1.308
2020-04-02 08:40,1.302
2020-04-02 08:41,1.300
2020-04-02 08:42,1.298
2020-04-02 08:43,1.293
2020-04-02 08:44,1.291
2020-04-02 08:45,1.287
2020-04-02 08:46,1.283
2020-04-02 08:47,1.281
2020-04-02 08:48,1.278
2020-04-02 08:49,1.273
2020-04-02 08:50,1.268
2020-04-02 08:51,1.264
2020-04-02 08:52,1.261
2020-04-02 08:53,1.256
2020-04-02 08:54,1.251
2020-04-02 08:55,1.249
2020-04-02 08:56,1.244
2020-04-02 08:57,1.240
2020-04-02 08:58,1.238
2020-04-02 08:59,1.233
2020-04-02 09:00,1.229
2020-04-02 09:01,1.227
2020-04-02 09:02,1.221
2020-04-02 09:03,1.218
2020-04-02 09:04,1.212
2020-04-02 09:05,1.210
2020-04-02 09:06,1.207
2020-04-02 09:07,1.204
2020-04-02 09:08,1.198
2020-04-02 09:09,1.197
2020-04-02 09:10,1.189
2020-04-02 09:11,1.186
2020-04-02 09:12,1.182
2020-04-02 09:13,1.180
2020-04-02 09:14,1.174
2020-04-02 09:15,1.170
2020-04-02 09:16,1.166
2020-04-02 09:17,1.160
2020-04-02 09:18,1.152
2020-04-02 09:19,1.147
2020-04-02 09:20,1.145
2020-04-02 09:21,1.140
2020-04-02 09:22,1.135
2020-04-02 09:23,1.129
2020-04-02 09:24,1.125
2020-04-02 09:25,1.118
2020-04-02 09:26,1.114
2020-04-02 09:27,1.111
2020-04-02 09:28,1.105
2020-04-02 09:29,1.098
2020-04-02 09:30,1.096
2020-04-02 09:31,1.093
2020-04-02 09:32,1.088
2020-04-02 09:33,1.085
2020-04-02 09:34,1.082
2020-04-02 09:35,1.077
2020-04-02 09:36,1.073
2020-04-02 09:37,1.068
2020-04-02 09:38,1.064
2020-04-02 09:39,1.058
2020-04-02 09:40,1.053
2020-04-02 09:41,1.049
2020-04-02 09:42,1.044
2020-04-02 09:43,1.040
2020-04-02 09:44,1.037
2020-04-02 09:45,1.032
2020-04-02 09:46,1.029
2020-04-02 09:47,1.024
2020-04-02 09:48,1.020
2020-04-02 09:49,1.016
2020-04-02 09:50,1.012
2020-04-02 09:51,1.009
2020-04-02 09:52,1.004
2020-04-02 09:53,1.003
2020-04-02 09:54,1.002
2020-04-02 09:55,0.997
2020-04-02 09:56,0.995
2020-04-02 09:57,0.993
2020-04-02 09:58,0.988
2020-04-02 09:59,0.987
2020-04-02 10:00,0.984
2020-04-02 10:01,0.980
2020-04-02 10:02,0.978
2020-04-02 10:03,0.972
2020-04-02 10:04,0.972
2020-04-02 10:05,0.967
2020-04-02 10:06,0.965
2020-04-02 10:07,0.961
2020-04-02 10:08,0.956
2020-04-02 10:09,0.952
2020-04-02 10:10,0.948
2020-04-02 10:11,0.945
2020-04-02 10:12,0.938
2020-04-02 10:13,0.935
2020-04-02 10:14,0.930
2020-04-02 10:15,0.926
2020-04-02 10:16,0.919
2020-04-02 10:17,0.915
2020-04-02 10:18,0.907
2020-04-02 10:19,0.904
2020-04-02 10:20,0.902
2020-04-02 10:21,0.896
2020-04-02 10:22,0.891
2020-04-02 10:23,0.884
2020-04-02 10:24,0.881
2020-04-02 10:25,0.878
2020-04-02 10:26,0.874
2020-04-02 10:27,0.868
2020-04-02 10:28,0.866
2020-04-02 10:29,0.863
2020-04-02 10:30,0.857
2020-04-02 10:31,0.853
2020-04-02 10:32,0.851
2020-04-02 10:33,0.845
2020-04-02 10:34,0.842
2020-04-02 10:35,0.840
2020-04-02 10:36,0.837
2020-04-02 10:37,0.833
2020-04-02 10:38,0.828
2020-04-02 10:39,0.826
2020-04-02 10:40,0.821
2020-04-02 10:41,0.821
2020-04-02 10:42,0.815
2020-04-02 10:43,0.813
2020-04-02 10:44,0.810
2020-04-02 10:45,0.807
2020-04-02 10:46,0.804
2020-04-02 10:47,0.802
2020-04-02 10:48,0.799
2020-04-02 10:49,0.796
2020-04-02 10:50,0.793
2020-04-02 10:51,0.789
2020-04-02 10:52,0.786
2020-04-02 10:53,0.784
2020-04-02 10:54,0.779
2020-04-02 10:55,0.779
2020-04-02 10:56,0.777
2020-04-02 10:57,0.773
2020-04-02 10:58,0.771
2020-04-02 10:59,0.769
2020-04-02 11:00,0.766
2020-04-02 11:01,0.765
2020-04-02 11:02,0.764
2020-04-02 11:03,0.761
2020-04-02 11:04,0.760
2020-04-02 11:05,0.757
2020-04-02 11:06,0.756
2020-04-02 11:07,0.755
2020-04-02 11:08,0.753
2020-04-02 11:09,0.749
2020-04-02 11:10,0.751
2020-04-02 11:11,0.749
2020-04-02 11:12,0.747
2020-04-02 11:13,0.746
2020-04-02 11:14,0.744
2020-04-02 11:15,0.742
2020-04-02 11:16,0.739
2020-04-02 11:17,0.740
2020-04-02 11:18,0.739
2020-04-02 11:19,0.737
2020-04-02 11:20,0.734
2020-04-02 11:21,0.735
2020-04-02 11:22,0.737
2020-04-02 11:23,0.733
2020-04-02 11:24,0.734
2020-04-02 11:25,0.734
2020-04-02 11:26,0.732
2020-04-02 11:27,0.732
2020-04-02 11:28,0.732
2020-04-02 11:29,0.733
2020-04-02 11:30,0.733
2020-04-02 11:31,0.731
2020-04-02 11:32,0.732
2020-04-02 11:33,0.734
2020-04-02 11:34,0.731
2020-04-02 11:35,0.732
2020-04-02 11:36,0.732
2020-04-02 11:37,0.731
2020-04-02 11:38,0.731
2020-04-02 11:39,0.731
2020-04-02 11:40,0.730
2020-04-02 11:41,0.730
2020-04-02 11:42,0.730
2020-04-02 11:43,0.730
2020-04-02 11:44,0.726
2020-04-02 11:45,0.726
2020-04-02 11:46,0.725
2020-04-02 11:47,0.726
2020-04-02 11:48,0.726
2020-04-02 11:49,0.723
2020-04-02 11:50,0.725
2020-04-02 11:51,0.721
2020-04-02 11:52,0.723
2020-04-02 11:53,0.724
2020-04-02 11:54,0.720
2020-04-02 11:55,0.722
2020-04-02 11:56,0.719
2020-04-02 11:57,0.718
2020-04-02 11:58,0.716
2020-04-02 11:59,0.715
2020-04-02 12:00,0.713
2020-04-02 12:01,0.712
2020-04-02 12:02,0.710
2020-04-02 12:03,0.709
2020-04-02 12:04,0.707
2020-04-02 12:05,0.703
2020-04-02 12:06,0.704
2020-04-02 12:07,0.704
2020-04-02 12:08,0.700
2020-04-02 12:09,0.698
2020-04-02 12:10,0.699
2020-04-02 12:11,0.698
2020-04-02 12:12,0.698
2020-04-02 12:13,0.695
2020-04-02 12:14,0.696
2020-04-02 12:15,0.697
2020-04-02 12:16,0.698
2020-04-02 12:17,0.697
2020-04-02 12:18,0.699
2020-04-02 12:19,0.700
2020-04-02 12:20,0.698
2020-04-02 12:21,0.701
2020-04-02 12:22,0.701
2020-04-02 12:23,0.705
2020-04-02 12:24,0.707
2020-04-02 12:25,0.707
2020-04-02 12:26,0.711
2020-04-02 12:27,0.712
2020-04-02 12:28,0.712
2020-04-02 12:29,0.711
2020-04-02 12:30,0.714
2020-04-02 12:31,0.714
2020-04-02 12:32,0.717
2020-04-02 12:33,0.722
2020-04-02 12:34,0.723
2020-04-02 12:35,0.724
2020-04-02 12:36,0.726
2020-04-02 12:37,0.727
2020-04-02 12:38,0.728
2020-04-02 12:39,0.733
2020-04-02 12:40,0.733
2020-04-02 12:41,0.736
2020-04-02 12:42,0.733
2020-04-02 12:43,0.737
2020-04-02 12:44,0.735
2020-04-02 12:45,0.740
2020-04-02 12:46,0.738
2020-04-02 12:47,0.741
2020-04-02 12:48,0.746
2020-04-02 12:49,0.742
2020-04-02 12:50,0.743
2020-04-02 12:51,0.740
2020-04-02 12:52,0.744
2020-04-02 12:53,0.745
2020-04-02 12:54,0.736
2020-04-02 12:55,0.732
2020-04-02 12:56,0.743
2020-04-02 12:57,0.747
2020-04-02 12:58,0.740
2020-04-02 12:59,0.747
2020-04-02 13:00,0.748
2020-04-02 13:01,0.752
2020-04-02 13:02,0.748
2020-04-02 13:03,0.750
2020-04-02 13:04,0.752
2020-04-02 13:05,0.750
2020-04-02 13:06,0.752
2020-04-02 13:07,0.749
2020-04-02 13:08,0.748
2020-04-02 13:09,0.751
2020-04-02 13:10,0.754
2020-04-02 13:11,0.760
2020-04-02 13:12,0.760
2020-04-02 13:13,0.763
2020-04-02 13:14,0.765
2020-04-02 13:15,0.762
2020-04-02 13:16,0.762
2020-04-02 13:17,0.765
2020-04-02 13:18,0.770
2020-04-02 13:19,0.767
2020-04-02 13:20,0.771
2020-04-02 13:21,0.769
2020-04-02 13:22,0.773
2020-04-02 13:23,0.772
2020-04-02 13:24,0.774
2020-04-02 13:25,0.772
2020-04-02 13:26,0.773
2020-04-02 13:27,0.773
2020-04-02 13:28,0.773
2020-04-02 13:29,0.772
2020-04-02 13:30,0.773
2020-04-02 13:31,0.774
2020-04-02 13:32,0.770
2020-04-02 13:33,0.769
2020-04-02 13:34,0.768
2020-04-02 13:35,0.768
2020-04-02 13:36,0.766
2020-04-02 13:37,0.765
2020-04-02 13:38,0.763
2020-04-02 13:39,0.762
2020-04-02 13:40,0.758
2020-04-02 13:41,0.755
2020-04-02 13:42,0.751
2020-04-02 13:43,0.755
2020-04-02 13:44,0.753
2020-04-02 13:45,0.750
2020-04-02 13:46,0.746
2020-04-02 13:47,0.749
2020-04-02 13:48,0.749
2020-04-02 13:49,0.750
2020-04-02 13:50,0.747
2020-04-02 13:51,0.746
2020-04-02 13:52,0.742
2020-04-02 13:53,0.739
2020-04-02 13:54,0.741
2020-04-02 13:55,0.743
2020-04-02 13:56,0.742
2020-04-02 13:57,0.740
2020-04-02 13:58,0.742
2020-04-02 13:59,0.739
2020-04-02 14:00,0.739
2020-04-02 14:01,0.737
2020-04-02 14:02,0.737
2020-04-02 14:03,0.737
2020-04-02 14:04,0.735
2020-04-02 14:05,0.734
2020-04-02 14:06,0.727
2020-04-02 14:07,0.730
2020-04-02 14:08,0.734
2020-04-02 14:09,0.730
2020-04-02 14:10,0.731
2020-04-02 14:11,0.730
2020-04-02 14:12,0.732
2020-04-02 14:13,0.729
2020-04-02 14:14,0.733
2020-04-02 14:15,0.729
2020-04-02 14:16,0.730
2020-04-02 14:17,0.727
2020-04-02 14:18,0.734
2020-04-02 14:19,0.735
2020-04-02 14:20,0.734
2020-04-02 14:21,0.735
2020-04-02 14:22,0.733
2020-04-02 14:23,0.732
2020-04-02 14:24,0.735
2020-04-02 14:25,0.734
2020-04-02 14:26,0.733
2020-04-02 14:27,0.733
2020-04-02 14:28,0.735
2020-04-02 14:29,0.731
2020-04-02 14:30,0.731
2020-04-02 14:31,0.726
2020-04-02 14:32,0.728
2020-04-02 14:33,0.727
2020-04-02 14:34,0.725
2020-04-02 14:35,0.721
2020-04-02 14:36,0.719
2020-04-02 14:37,0.719
2020-04-02 14:38,0.721
2020-04-02 14:39,0.714
2020-04-02 14:40,0.710
2020-04-02 14:41,0.706
2020-04-02 14:42,0.707
2020-04-02 14:43,0.706
2020-04-02 14:44,0.705
2020-04-02 14:45,0.703
2020-04-02 14:46,0.700
2020-04-02 14:47,0.698
2020-04-02 14:48,0.695
2020-04-02 14:49,0.694
2020-04-02 14:50,0.690
2020-04-02 14:51,0.689
2020-04-02 14:52,0.687
2020-04-02 14:53,0.688
2020-04-02 14:54,0.690
2020-04-02 14:55,0.686
2020-04-02 14:56,0.682
2020-04-02 14:57,0.683
2020-04-02 14:58,0.683
2020-04-02 14:59,0.682
2020-04-02 15:00,
2020-04-02 15:01,
2020-04-02 15:02,
2020-04-02 15:03,
2020-04-02 15:04,
2020-04-02 15:05,
2020-04-02 15:06,
2020-04-02 15:07,
2020-04-02 15:08,
2020-04-02 15:09,
2020-04-02 15:10,
2020-04-02 15:11,
2020-04-02 15:12,
2020-04-02 15:13,0.682
2020-04-02 15:14,0.680
2020-04-02 15:15,0.686
2020-04-02 15:16,0.683
2020-04-02 15:17,0.687
2020-04-02 15:18,0.685
2020-04-02 15:19,0.683
2020-04-02 15:20,0.686
2020-04-02 15:21,0.686
2020-04-02 15:22,0.685
2020-04-02 15:23,0.681
2020-04-02 15:24,0.680
2020-04-02 15:25,0.680
2020-04-02 15:26,0.682
2020-04-02 15:27,0.678
2020-04-02 15:28,0.677
2020-04-02 15:29,0.676
2020-04-02 15:30,0.675
2020-04-02 15:31,0.674
2020-04-02 15:32,0.667
2020-04-02 15:33,0.666
2020-04-02 15:34,0.670
2020-04-02 15:35,0.666
2020-04-02 15:36,0.668
2020-04-02 15:37,0.669
2020-04-02 15:38,0.671
2020-04-02 15:39,0.665
2020-04-02 15:40,0.668
2020-04-02 15:41,0.669
2020-04-02 15:42,0.668
2020-04-02 15:43,0.668
2020-04-02 15:44,0.670
2020-04-02 15:45,0.674
2020-04-02 15:46,0.674
2020-04-02 15:47,0.677
2020-04-02 15:48,0.678
2020-04-02 15:49,0.678
2020-04-02 15:50,0.683
2020-04-02 15:51,0.682
2020-04-02 15:52,0.684
2020-04-02 15:53,0.687
2020-04-02 15:54,0.688
2020-04-02 15:55,0.691
2020-04-02 15:56,0.689
2020-04-02 15:57,0.692
2020-04-02 15:58,0.697
2020-04-02 15:59,0.697
2020-04-02 16:00,0.697
2020-04-02 16:01,0.697
2020-04-02 16:02,0.702
2020-04-02 16:03,0.701
2020-04-02 16:04,0.699
2020-04-02 16:05,0.699
2020-04-02 16:06,0.694
2020-04-02 16:07,0.696
2020-04-02 16:08,0.696
2020-04-02 16:09,0.696
2020-04-02 16:10,0.695
2020-04-02 16:11,0.696
2020-04-02 16:12,0.697
2020-04-02 16:13,0.697
2020-04-02 16:14,0.697
2020-04-02 16:15,0.694
2020-04-02 16:16,0.696
2020-04-02 16:17,0.701
2020-04-02 16:18,0.700
2020-04-02 16:19,0.701
2020-04-02 16:20,0.706
2020-04-02 16:21,0.707
2020-04-02 16:22,0.711
2020-04-02 16:23,0.715
2020-04-02 16:24,0.708
2020-04-02 16:25,0.708
2020-04-02 16:26,0.710
2020-04-02 16:27,0.718
2020-04-02 16:28,0.723
2020-04-02 16:29,0.725
2020-04-02 16:30,0.729
2020-04-02 16:31,0.731
2020-04-02 16:32,0.737
2020-04-02 16:33,0.741
2020-04-02 16:34,0.749
2020-04-02 16:35,0.744
2020-04-02 16:36,0.752
2020-04-02 16:37,0.753
2020-04-02 16:38,0.762
2020-04-02 16:39,0.769
2020-04-02 16:40,0.768
2020-04-02 16:41,0.772
2020-04-02 16:42,0.779
2020-04-02 16:43,0.785
2020-04-02 16:44,0.792
2020-04-02 16:45,0.797
2020-04-02 16:46,0.800
2020-04-02 16:47,0.808
2020-04-02 16:48,0.816
2020-04-02 16:49,0.823
2020-04-02 16:50,0.827
2020-04-02 16:51,0.836
2020-04-02 16:52,0.838
2020-04-02 16:53,0.847
2020-04-02 16:54,0.850
2020-04-02 16:55,0.857
2020-04-02 16:56,0.859
2020-04-02 16:57,0.867
2020-04-02 16:58,0.872
2020-04-02 16:59,0.875
2020-04-02 17:00,0.882
2020-04-02 17:01,0.890
2020-04-02 17:02,0.893
2020-04-02 17:03,0.899
2020-04-02 17:04,0.905
2020-04-02 17:05,0.912
2020-04-02 17:06,0.918
2020-04-02 17:07,0.923
2020-04-02 17:08,0.928
2020-04-02 17:09,0.937
2020-04-02 17:10,0.947
2020-04-02 17:11,0.950
2020-04-02 17:12,0.962
2020-04-02 17:13,0.971
2020-04-02 17:14,0.976
2020-04-02 17:15,0.984
2020-04-02 17:16,0.991
2020-04-02 17:17,1.000
2020-04-02 17:18,1.008
2020-04-02 17:19,1.014
2020-04-02 17:20,1.023
2020-04-02 17:21,1.029
2020-04-02 17:22,1.038
2020-04-02 17:23,1.039
2020-04-02 17:24,1.045
2020-04-02 17:25,1.052
2020-04-02 17:26,1.056
2020-04-02 17:27,1.063
2020-04-02 17:28,1.065
2020-04-02 17:29,1.072
2020-04-02 17:30,1.075
2020-04-02 17:31,1.082
2020-04-02 17:32,1.086
2020-04-02 17:33,1.089
2020-04-02 17:34,1.096
2020-04-02 17:35,1.102
2020-04-02 17:36,1.109
2020-04-02 17:37,1.112
2020-04-02 17:38,1.116
2020-04-02 17:39,1.125
2020-04-02 17:40,1.133
2020-04-02 17:41,1.135
2020-04-02 17:42,1.137
2020-04-02 17:43,1.148
2020-04-02 17:44,1.158
2020-04-02 17:45,1.162
2020-04-02 17:46,1.168
2020-04-02 17:47,1.176
2020-04-02 17:48,1.183
2020-04-02 17:49,1.187
2020-04-02 17:50,1.192
2020-04-02 17:51,1.200
2020-04-02 17:52,1.204
2020-04-02 17:53,1.210
2020-04-02 17:54,1.215
2020-04-02 17:55,1.222
2020-04-02 17:56,1.228
2020-04-02 17:57,1.233
2020-04-02 17:58,1.237
2020-04-02 17:59,1.240
2020-04-02 18:00,1.246
2020-04-02 18:01,1.249
2020-04-02 18:02,1.255
2020-04-02 18:03,1.261
2020-04-02 18:04,1.268
2020-04-02 18:05,1.269
2020-04-02 18:06,1.269
2020-04-02 18:07,1.280
2020-04-02 18:08,1.286
2020-04-02 18:09,1.290
2020-04-02 18:10,1.294
2020-04-02 18:11,1.295
2020-04-02 18:12,1.296
2020-04-02 18:13,1.308
2020-04-02 18:14,1.312
2020-04-02 18:15,1.319
2020-04-02 18:16,1.322
2020-04-02 18:17,1.326
2020-04-02 18:18,1.333
2020-04-02 18:19,1.330
2020-04-02 18:20,1.339
2020-04-02 18:21,1.344
2020-04-02 18:22,1.349
2020-04-02 18:23,1.352
2020-04-02 18:24,1.355
2020-04-02 18:25,1.359
2020-04-02 18:26,1.366
2020-04-02 18:27,1.372
2020-04-02 18:28,1.377
2020-04-02 18:29,1.379
2020-04-02 18:30,1.382
2020-04-02 18:31,1.387
2020-04-02 18:32,1.388
2020-04-02 18:33,1.393
2020-04-02 18:34,1.397
2020-04-02 18:35,1.399
2020-04-02 18:36,1.406
2020-04-02 18:37,1.413
2020-04-02 18:38,1.417
2020-04-02 18:39,1.427
2020-04-02 18:40,1.428
2020-04-02 18:41,1.432
2020-04-02 18:42,1.436
2020-04-02 18:43,1.436
2020-04-02 18:44,1.441
2020-04-02 18:45,1.446
2020-04-02 18:46,1.447
2020-04-02 18:47,1.454
2020-04-02 18:48,1.459
2020-04-02 18:49,1.464
2020-04-02 18:50,1.468
2020-04-02 18:51,1.473
2020-04-02 18:52,1.472
2020-04-02 18:53,1.475
2020-04-02 18:54,1.478
2020-04-02 18:55,1.484
2020-04-02 18:56,1.487
2020-04-02 18:57,1.488
2020-04-02 18:58,1.492
2020-04-02 18:59,1.495
2020-04-02 19:00,1.500
2020-04-02 19:01,1.502
2020-04-02 19:02,1.506
2020-04-02 19:03,1.509
2020-04-02 19:04,1.512
2020-04-02 19:05,1.514
2020-04-02 19:06,1.517
2020-04-02 19:07,1.521
2020-04-02 19:08,1.525
2020-04-02 19:09,1.526
2020-04-02 19:10,1.527
2020-04-02 19:11,1.530
2020-04-02 19:12,1.533
2020-04-02 19:13,1.533
2020-04-02 19:14,1.536
2020-04-02 19:15,1.534
2020-04-02 19:16,1.537
2020-04-02 19:17,1.540
2020-04-02 19:18,1.540
2020-04-02 19:19,1.540
2020-04-02 19:20,1.545
2020-04-02 19:21,1.544
2020-04-02 19:22,1.547
2020-04-02 19:23,1.546
2020-04-02 19:24,1.545
2020-04-02 19:25,1.549
2020-04-02 19:26,1.551
2020-04-02 19:27,1.552
2020-04-02 19:28,1.554
2020-04-02 19:29,1.553
2020-04-02 19:30,1.553
2020-04-02 19:31,1.557
2020-04-02 19:32,1.557
2020-04-02 19:33,1.558
2020-04-02 19:34,1.566
2020-04-02 19:35,1.562
2020-04-02 19:36,1.563
2020-04-02 19:37,1.563
2020-04-02 19:38,1.565
2020-04-02 19:39,1.564
2020-04-02 19:40,1.565
2020-04-02 19:41,1.567
2020-04-02 19:42,1.568
2020-04-02 19:43,1.562
2020-04-02 19:44,1.563
2020-04-02 19:45,1.564
2020-04-02 19:46,1.564
2020-04-02 19:47,1.565
2020-04-02 19:48,1.561
2020-04-02 19:49,1.560
2020-04-02 19:50,1.559
2020-04-02 19:51,1.562
2020-04-02 19:52,1.555
2020-04-02 19:53,1.556
2020-04-02 19:54,1.552
2020-04-02 19:55,1.551
2020-04-02 19:56,1.554
2020-04-02 19:57,1.550
2020-04-02 19:58,1.549
2020-04-02 19:59,1.547
2020-04-02 20:00,1.544
2020-04-02 20:01,1.544
2020-04-02 20:02,1.541
2020-04-02 20:03,1.536
2020-04-02 20:04,1.535
2020-04-02 20:05,1.530
2020-04-02 20:06,1.527
2020-04-02 20:07,1.528
2020-04-02 20:08,1.521
2020-04-02 20:09,1.519
2020-04-02 20:10,1.513
2020-04-02 20:11,1.508
2020-04-02 20:12,1.506
2020-04-02 20:13,1.503
2020-04-02 20:14,1.498
2020-04-02 20:15,1.493
2020-04-02 20:16,1.493
2020-04-02 20:17,1.485
2020-04-02 20:18,1.480
2020-04-02 20:19,1.477
2020-04-02 20:20,1.471
2020-04-02 20:21,1.471
2020-04-02 20:22,1.468
2020-04-02 20:23,1.461
2020-04-02 20:24,1.458
2020-04-02 20:25,1.453
2020-04-02 20:26,1.453
2020-04-02 20:27,1.450
2020-04-02 20:28,1.443
2020-04-02 20:29,1.439
2020-04-02 20:30,1.437
2020-04-02 20:31,1.433
2020-04-02 20:32,1.428
2020-04-02 20:33,1.423
2020-04-02 20:34,1.418
2020-04-02 20:35,1.417
2020-04-02 20:36,1.412
2020-04-02 20:37,1.409
2020-04-02 20:38,1.403
2020-04-02 20:39,1.398
2020-04-02 20:40,1.394
2020-04-02 20:41,1.392
2020-04-02 20:42,1.387
2020-04-02 20:43,1.381
2020-04-02 20:44,1.376
2020-04-02 20:45,1.373
2020-04-02 20:46,1.366
2020-04-02 20:47,1.363
2020-04-02 20:48,1.360
2020-04-02 20:49,1.354
2020-04-02 20:50,1.351
2020-04-02 20:51,1.342
2020-04-02 20:52,1.339
2020-04-02 20:53,1.335
2020-04-02 20:54,1.330
2020-04-02 20:55,1.321
2020-04-02 20:56,1.317
2020-04-02 20:57,1.309
2020-04-02 20:58,1.305
2020-04-02 20:59,1.299
2020-04-02 21:00,1.294
2020-04-02 21:01,1.287
2020-04-02 21:02,1.282
2020-04-02 21:03,1.276
2020-04-02 21:04,1.267
2020-04-02 21:05,1.265
2020-04-02 21:06,1.260
2020-04-02 21:07,1.255
2020-04-02 21:08,1.248
2020-04-02 21:09,1.244
2020-04-02 21:10,1.235
2020-04-02 21:11,1.232
2020-04-02 21:12,1.227
2020-04-02 21:13,1.221
2020-04-02 21:14,1.215
2020-04-02 21:15,1.211
2020-04-02 21:16,1.206
2020-04-02 21:17,1.201
2020-04-02 21:18,1.198
2020-04-02 21:19,1.192
2020-04-02 21:20,1.187
2020-04-02 21:21,1.182
2020-04-02 21:22,1.179
2020-04-02 21:23,1.174
2020-04-02 21:24,1.170
2020-04-02 21:25,1.163
2020-04-02 21:26,1.156
2020-04-02 21:27,1.153
2020-04-02 21:28,1.149
2020-04-02 21:29,1.146
2020-04-02 21:30,1.139
2020-04-02 21:31,1.137
2020-04-02 21:32,1.130
2020-04-02 21:33,1.129
2020-04-02 21:34,1.125
2020-04-02 21:35,1.120
2020-04-02 21:36,1.116
2020-04-02 21:37,1.111
2020-04-02 21:38,1.110
2020-04-02 21:39,1.106
2020-04-02 21:40,1.105
2020-04-02 21:41,1.099
2020-04-02 21:42,1.099
2020-04-02 21:43,1.096
2020-04-02 21:44,1.094
2020-04-02 21:45,1.090
2020-04-02 21:46,1.088
2020-04-02 21:47,1.086
2020-04-02 21:48,1.081
2020-04-02 21:49,1.079
2020-04-02 21:50,1.074
2020-04-02 21:51,1.071
2020-04-02 21:52,1.067
2020-04-02 21:53,1.063
2020-04-02 21:54,1.060
2020-04-02 21:55,1.054
2020-04-02 21:56,1.050
2020-04-02 21:57,1.044
2020-04-02 21:58,1.040
2020-04-02 21:59,1.035
2020-04-02 22:00,1.029
2020-04-02 22:01,1.023
2020-04-02 22:02,1.020
2020-04-02 22:03,1.013
2020-04-02 22:04,1.012
2020-04-02 22:05,1.002
2020-04-02 22:06,0.998
2020-04-02 22:07,0.992
2020-04-02 22:08,0.984
2020-04-02 22:09,0.980
2020-04-02 22:10,0.972
2020-04-02 22:11,0.969
2020-04-02 22:12,0.965
2020-04-02 22:13,0.959
2020-04-02 22:14,0.952
2020-04-02 22:15,0.948
2020-04-02 22:16,0.942
2020-04-02 22:17,0.942
2020-04-02 22:18,0.935
2020-04-02 22:19,0.928
2020-04-02 22:20,0.926
2020-04-02 22:21,0.923
2020-04-02 22:22,0.920
2020-04-02 22:23,0.917
2020-04-02 22:24,0.909
2020-04-02 22:25,0.906
2020-04-02 22:26,0.905
2020-04-02 22:27,0.900
2020-04-02 22:28,0.898
2020-04-02 22:29,0.892
2020-04-02 22:30,0.889
2020-04-02 22:31,0.883
2020-04-02 22:32,0.881
2020-04-02 22:33,0.876
2020-04-02 22:34,0.873
2020-04-02 22:35,0.870
2020-04-02 22:36,0.865
2020-04-02 22:37,0.858
2020-04-02 22:38,0.856
2020-04-02 22:39,0.849
2020-04-02 22:40,0.848
2020-04-02 22:41,0.844
